,ID,Sex,Bwt,Hwt,Name
206,100467,F,2.1,6.7,Mirage
207,981605,F,2.4,8.7,Lionel
208,607452,F,2.1,8.3,Cleocatra
209,324116,F,2.4,7.9,Nanki Poo
210,869918,F,2.4,9.2,Mojosito
211,940111,F,2.1,8.4,Hayley Mills
212,236555,F,1.9,7.9,Kathi
213,445618,F,2.3,7.7,Whinny
214,881462,F,2.1,9.8,Kika
215,490481,F,2.3,9.4,Beaufort
216,269049,F,2.9,11.7,Four-Oh-Seven
217,820942,F,2.6,7.7,Meowsapuss
218,452763,F,2.2,9.5,Minimog
219,507174,F,2.3,10.6,Hooper
220,892821,F,2.5,8.6,Emma Peel
221,364432,F,2.0,6.5,Crystal Star
222,346293,F,2.5,9.5,Testarossa
223,880717,F,2.4,8.5,B.G.
224,358385,F,2.1,7.1,Tereza
225,734142,F,2.1,9.3,O'Roy
226,115474,F,2.7,9.0,Groucho
227,767483,F,2.6,9.4,Kingarthur
228,628452,F,2.9,12.1,Senator Loomis P Nutley III
229,972636,F,2.1,7.0,Hermit
230,517533,F,2.7,10.2,Pita Pocket
231,127703,F,2.5,9.6,Hickory
232,443871,F,2.5,12.4,Ilya
233,772694,F,2.4,8.9,Kittybat
234,216344,F,2.2,9.9,Munkustrap
235,539646,F,1.8,7.3,Greedy
236,633074,F,2.9,10.8,Kingsford
237,628177,F,2.0,9.7,Ebby
238,670565,F,2.3,8.6,Rikki-Tikki-Kitty
239,486532,F,2.3,10.2,Bebo
240,547273,F,2.7,8.8,Sephanie
241,830630,F,2.4,10.9,Shoogar
242,448962,F,2.4,8.8,Rugrat
243,329558,F,2.3,10.3,Intie
244,607067,F,2.5,10.9,Moochy
245,207114,F,2.2,10.5,Circa
246,328594,F,2.2,8.3,Poppie
247,821230,F,2.5,9.7,Wags
248,440045,F,2.3,7.6,Novella
249,265639,F,2.8,10.5,Bibble
0,608127,M,3.1,11.5,Remel
1,477942,M,3.0,11.9,Deimos
2,994716,M,2.6,4.6,Doodoo
3,208493,M,3.0,12.7,Saru
4,543669,M,2.7,8.7,Orange Harvey
5,697876,M,2.8,10.0,Salvatore
6,641170,M,2.9,12.1,Zigger
7,721113,M,2.7,14.0,Big Black
8,925137,M,3.2,18.0,Fatima
9,297028,M,2.3,11.4,Rebound
10,764760,M,2.3,7.7,Godess Cat
11,110915,M,4.4,19.7,Ignatius
12,663964,M,2.5,9.1,Tybalt
13,530348,M,2.5,8.3,Anouk
14,293044,M,2.9,14.1,Zip Cody
15,673885,M,2.3,8.2,Ghengis Khat
16,966731,M,2.8,12.5,Faithful
17,916879,M,2.7,12.5,Princess Furball
18,661035,M,2.8,14.3,Desmonda
19,489025,M,3.1,12.7,Bayley
20,225319,M,2.2,9.8,Sephie-Sephie-Sefie
21,520078,M,3.1,15.2,Brindi
22,548853,M,2.1,8.7,Bolero
23,745381,M,2.4,7.5,Newie
24,200341,M,1.5,7.6,Shaka Zulu
25,343105,M,3.0,10.0,Vesper
26,153328,M,2.8,10.2,Paintor
27,733028,M,3.3,15.1,Esther
28,651280,M,2.7,10.0,Lightning Mcqueen
29,275900,M,3.0,10.5,Paul the Walrus
30,320824,M,3.1,10.0,Friend
31,654951,M,3.3,13.5,Pizza
32,221349,M,2.2,8.3,Honky
33,763079,M,2.5,10.2,Abby-girl
34,755533,M,2.9,11.8,Fluffo
35,620000,M,1.9,2.7,Hunny
36,270444,M,3.6,14.0,Talahache
37,959366,M,3.4,12.7,Jellico
38,549014,M,2.5,9.7,Suss
39,752552,M,2.1,8.1,Thayer
40,652064,M,3.0,13.1,Rin Rin
41,665055,M,2.7,10.3,Jacquar
42,848882,M,2.7,10.5,Whimsey
43,309471,M,3.0,12.0,Ferris
44,376083,M,3.1,10.5,Moustic
45,213833,M,2.0,8.9,Meowie
46,562993,M,2.6,11.3,Padfoot
47,992658,M,2.2,9.9,Kouros
48,388305,M,3.1,14.9,Peony
49,133502,M,2.9,11.3,Barnaby Jones
50,988793,M,3.1,8.7,Hallie
51,833164,M,2.9,11.1,Cami
52,580812,M,2.9,11.7,Whoopie Goldpurrs
53,880824,M,3.9,16.9,Clover
54,397610,M,2.3,6.5,Hilde
55,935567,M,3.0,14.6,Kittery Mae
56,740961,M,2.5,10.6,Chubs
57,217623,M,2.2,7.2,Tom Tom
58,792101,M,3.9,15.0,Buttooskie
59,712201,M,3.3,14.5,Fragglewoof
60,959931,M,2.2,7.9,Cloudy
61,987587,M,2.8,11.2,Corazon
62,783001,M,2.8,7.9,Palomino
63,530582,M,2.7,8.8,Louise
64,257095,M,3.1,12.9,Divine
65,353700,M,3.0,13.2,Zollymilo
66,991417,M,2.9,10.8,Sputz
67,288616,M,2.9,9.4,Makayla
68,321128,M,2.9,11.9,Sammy Malone
69,252870,M,2.2,11.4,Solid Snake
70,633236,M,2.4,8.2,Tawnos
71,325951,M,2.5,10.1,Baby Dog
72,561879,M,3.2,13.5,Honey Child
73,734420,M,3.4,12.1,Heiress
74,311924,M,2.7,7.9,Tallula
75,534984,M,2.6,8.5,Regina Phalange
76,453573,M,2.6,9.2,Justy
77,501713,M,2.7,10.9,Sundance
78,554604,M,3.5,12.1,Jubilee
79,580809,M,2.7,11.6,Peek
80,405314,M,3.3,10.9,Beaner Leener
81,227028,M,3.0,10.3,Po'Cat
82,266966,M,2.9,11.7,Satin Doll Baby
83,576458,M,2.6,10.3,Queen Bee
84,758711,M,2.4,8.1,Rocker
85,554238,M,2.6,11.3,Truckeer Star
86,306090,M,4.0,14.2,Mitzmog
87,711283,M,2.6,8.3,Ketty
88,985337,M,3.4,11.6,Gorby
89,124801,M,3.3,14.7,Hellion
90,239874,M,1.6,5.8,Koneko
91,777277,M,2.5,9.0,Patchy
92,255338,M,3.1,11.6,Mary-Ann
93,975562,M,3.1,11.1,Charbon
94,545147,M,2.9,12.7,Tempest
95,568758,M,3.3,13.4,Mug
96,721744,M,2.6,9.6,Maybe
97,650832,M,3.3,12.4,Kalaman
98,454718,M,3.4,11.8,Finnigan
99,596687,M,2.1,8.2,Marbles
100,867957,M,3.1,10.9,Delhi
101,865078,M,3.2,14.1,Chevoux
102,704635,M,3.1,16.9,Neusance
103,691175,M,3.1,11.3,Keebler
104,774298,M,2.9,13.9,Kitty Man
105,196728,M,2.5,10.3,Mealy
106,446812,M,2.9,13.2,Loxley after
107,912947,M,2.8,12.0,Portia
108,871557,M,3.6,14.2,Special
109,631997,M,2.5,10.5,Ronin
110,752928,M,2.9,11.4,Dip-sh*t
111,248097,M,2.3,7.7,Bullet
112,971620,M,3.3,14.0,Bill Howard
113,376508,M,2.8,10.1,J.F.K.
114,558301,M,3.3,14.2,Snout
115,490765,M,2.7,7.2,Mr. M.
116,459189,M,3.1,10.5,Cheeks
117,722589,M,2.3,3.1,Delano
118,887440,M,3.6,14.5,Boneta
119,617265,M,2.6,10.3,Robroy
120,601907,M,2.2,8.1,Ding Ding
121,856381,M,3.1,11.5,Mike Hammer
122,240413,M,2.6,8.9,Ci-Ci
123,817667,M,2.8,10.8,Bibi
124,236827,M,3.5,14.5,Natia
125,332862,M,2.2,7.2,Emily Kristina Patches
126,279650,M,3.2,14.6,Javert
127,920719,M,2.6,11.1,Oh Oh
128,592695,M,3.2,15.3,Potpourri
129,506043,M,1.5,4.3,Jaymes
130,178785,M,2.8,9.1,Tobkins
131,881815,M,3.3,13.1,Lulie Julie
132,143863,M,3.6,12.3,Marnie
133,980622,M,2.5,5.6,Wrangler
134,696789,M,2.8,7.4,C.E.O.
135,282524,M,2.7,11.4,Blender Guts
136,656837,M,3.0,12.4,Alexander
137,730679,M,2.8,12.4,Vittles
138,831968,M,3.3,12.0,Tama
139,874339,M,3.1,9.5,Madden
140,939610,M,2.5,10.1,Mikkelbar Nelson
141,416205,M,3.0,9.5,Moka
142,755797,M,2.2,4.8,Felo
143,242945,M,3.5,15.1,Clinger
144,828190,M,2.9,9.7,Stinktapoo
145,942890,M,2.6,10.2,Loud Mouth
146,632186,M,3.3,15.2,Yogi
147,820006,M,3.2,13.2,Chirito
148,797437,M,3.4,14.0,Zaun
149,166911,M,3.3,11.4,Grotton
150,735080,M,3.0,12.8,Snow
151,125163,M,3.2,13.1,Ignatowski
152,842963,M,3.1,12.3,The Mighty Mouser
153,462563,M,3.2,13.4,Pantoufle
154,647445,M,2.3,6.6,Guenivere
155,711231,M,2.9,12.8,Natalia
156,688424,M,2.8,12.7,Boneless
157,386646,M,2.4,10.6,Askhim
158,997206,M,2.6,12.6,Grandma
159,153347,M,3.9,15.7,Leander
160,434487,M,2.6,11.3,Alan
161,914080,M,2.5,10.2,Golfball
162,134600,M,3.1,13.5,Pagan Pinky
163,356879,M,1.8,6.5,Miata
164,107376,M,2.1,6.8,Fontaine
165,434204,M,2.3,8.5,Edelweiss
166,424675,M,3.3,13.8,Simkin
167,764557,M,3.1,12.7,The Face
168,718108,M,2.6,12.5,Iditarod
169,310272,M,3.3,14.8,Tush
170,178675,M,4.0,17.3,Golda
171,766045,M,2.4,9.1,Wupit
172,487261,M,3.6,15.1,Pigment
173,298185,M,3.2,12.2,Fly Girl
174,207079,M,2.8,10.8,Saint Paw
175,179311,M,2.6,15.0,Garth
176,658284,M,3.0,10.9,Fat Freddy
177,393112,M,2.4,9.9,Wiglaf
178,736196,M,3.0,10.4,Micah
179,452486,M,3.4,9.9,Bad Cat
180,445053,M,2.9,12.6,Caduceus
181,200282,M,3.1,9.0,Fattycat
182,489083,M,3.1,11.9,Greykin
183,591858,M,2.6,10.3,Hedy
184,799803,M,3.0,11.4,Zu Zu
185,455721,M,2.9,13.0,Clues
186,896678,M,3.4,14.2,Rumi
187,963054,M,3.3,11.7,Obstinate
188,945590,M,4.4,16.8,Cassius Clay
189,634953,M,2.5,7.8,Knickerbocker
190,286795,M,2.7,12.0,Pesky
191,427212,M,2.9,9.6,Kirsten
192,810432,M,3.3,16.6,Snow White
193,370390,M,2.9,11.6,Pudge-Puss
194,351800,M,3.4,13.1,Seeger
195,728610,M,3.1,11.1,Arwen Renaissance
196,804956,M,2.4,8.4,Udi
197,198951,M,3.1,11.0,Tuddy Woody
198,533904,M,3.1,11.2,Woogiemiester
199,948903,M,3.0,13.5,Fien
200,531231,M,2.2,8.4,Gaynor
201,195362,M,2.3,8.8,Grand Duke Friedman
202,709957,M,2.1,7.7,Ronin
203,297415,M,1.9,8.0,Keiran
204,654674,M,3.1,11.9,Graaben
205,524728,M,2.8,10.5,Kucha
206,495049,M,2.7,12.7,Rhesus
207,791444,M,3.1,11.4,Antonio
208,996783,M,2.6,6.4,Lilo
209,782066,M,3.5,16.5,Cat Kabob
210,420339,M,2.5,12.2,Pike
211,502309,M,2.3,8.3,Nick
212,346017,M,3.0,14.4,Raymond
213,799930,M,2.6,9.4,Vic
214,702041,M,3.3,12.6,JR Mewing
215,125943,M,2.5,9.4,Zsa Zsa Gabor
216,842821,M,2.4,10.8,Smasher
217,427576,M,2.8,12.6,Hook
218,103505,M,2.5,10.5,Tiny Whiny
219,118188,M,3.0,11.2,Shithead
220,678750,M,3.2,12.8,Chiquita
221,848227,M,2.2,7.5,Dixie-Belle
222,940104,M,3.0,9.2,Munchkin
223,435086,M,4.1,15.8,Samwise
224,884420,M,3.1,13.3,Fatz
225,345059,M,3.0,13.9,Marie Antoinette
226,385879,M,3.1,11.0,Tylis Ty Tyler
227,861448,M,3.1,13.2,Angie
228,205216,M,3.5,15.8,Smedly
229,182668,M,3.1,12.1,Wieners
230,956178,M,3.2,14.7,Nicky Jean
231,150500,M,2.3,7.4,China Cat Sunflower
232,304429,M,2.7,9.7,Caterina
233,282099,M,2.7,13.3,Glori
234,266036,M,3.6,15.0,Quasar
235,330857,M,2.2,8.3,Qana
236,418534,M,2.6,11.0,Pavlova
237,573548,M,3.2,13.3,Padme
238,998195,M,3.8,16.8,Saja
239,183138,M,3.1,11.1,Alanna
240,204986,M,3.2,10.8,Madoki
241,383092,M,3.0,11.3,Big Black
242,515784,M,2.9,10.4,Telhudo
243,831367,M,3.1,13.8,Chewbacca
244,228462,M,2.9,13.8,Nuppi
245,139615,M,3.0,12.2,Dancer
246,521846,M,3.2,10.2,Pascha
247,587505,M,4.1,17.3,Zigi
248,460950,M,2.8,12.6,Choo Boo
249,659729,M,2.7,12.5,Yue
250,344640,M,3.4,11.1,Camaro
251,459161,M,2.9,8.5,Aster
252,402288,M,3.2,14.8,Mocha
253,758669,M,2.7,13.1,Heart of Gold
254,806781,M,2.9,14.0,Quid Pro Quo
255,391245,M,3.1,12.6,Tycoon
256,981321,M,3.0,11.2,Princess Baby Kitten
257,826639,M,2.4,9.5,Julian
258,927529,M,2.7,10.2,Sultana
259,473965,M,2.6,8.7,Rocket Cat
260,892996,M,2.8,7.7,Giggs
261,718332,M,3.4,16.0,Biddy
262,129970,M,3.5,15.4,Camanche
263,562180,M,3.6,15.9,Telhudo
264,492808,M,3.3,14.3,Daryl
265,856147,M,3.6,17.3,Aja
266,508806,M,2.4,11.6,The Merlamonster
267,875922,M,3.7,16.4,Mahu
268,495886,M,2.8,9.7,Winsome
269,155993,M,3.7,14.0,Barsik
270,338220,M,3.6,13.6,Tripp
271,611768,M,2.7,9.6,Doggs
272,235312,M,3.7,13.9,Platon
273,825411,M,2.5,9.0,Shaina
274,122614,M,3.3,10.8,Whack
275,381344,M,3.4,13.8,Arpeggio
276,242254,M,2.7,10.3,Fettucine
277,528200,M,3.4,11.9,Sky
278,857723,M,3.0,14.4,Babe
279,386011,M,3.6,12.0,Rumball
280,232538,M,2.5,10.6,Kumani
281,337475,M,2.5,9.3,Jack-o-Lantern
282,548533,M,3.3,13.9,Kinda Fat
283,677241,M,2.9,12.1,Missy
284,986067,M,2.9,12.7,Kaleipuss
285,198359,M,3.7,14.9,Koa
286,639551,M,3.1,10.3,Chauffeur
287,651289,M,3.3,13.3,Zayda
288,416237,M,2.2,10.3,Puddle
289,585380,M,2.7,9.4,Alibi
290,120755,M,2.8,10.8,Puss
291,617122,M,2.6,8.2,Hershel
292,222775,M,2.7,10.7,N.N.Y.
293,967311,M,3.2,12.1,Dances With Squirrels
294,865954,M,2.2,9.5,Lambie Pie Tart
295,168724,M,2.4,10.3,Toodles McGrief
296,164480,M,2.4,6.9,Missing Link
297,772358,M,2.6,9.5,Ralph
298,182008,M,1.9,8.0,Honey-Bun
299,459319,M,2.8,11.3,Dorkus
300,723951,M,3.9,15.1,Jitters
301,354516,M,1.9,7.1,Langston
302,442390,M,3.3,12.6,Memmycat
303,843295,M,2.0,6.2,Prom Queen
304,545676,M,3.2,11.2,Tnooky
305,672299,M,2.5,11.8,Grunion
306,152889,M,3.2,11.8,Mr. Men
307,578341,M,3.0,11.7,Frankenstein
308,909193,M,3.7,15.1,Garp
309,417116,M,2.5,7.5,Squeezebox
310,246275,M,2.9,10.9,Jim
311,324455,M,2.4,9.1,Ice Maiden
312,984085,M,2.9,13.8,Razor
313,979425,M,2.9,11.1,Moto
314,942976,M,3.3,11.8,Tigerpaw
315,608429,M,3.6,13.0,Yumiee
316,240081,M,2.2,9.0,Cinco
317,771587,M,2.7,11.7,Noodles
318,811552,M,3.0,9.8,Betty Kitty
319,757952,M,3.6,13.1,Taurus
320,184531,M,2.0,6.3,Brandy
321,316805,M,2.8,8.7,Bumbo
322,922445,M,3.5,15.5,River Mama
323,375634,M,3.4,12.1,Mistee
324,366139,M,2.7,12.6,Tubs
325,889010,M,3.2,9.4,Haile
326,219225,M,2.8,11.1,Cognac
327,636933,M,2.6,11.7,Whacky
328,969948,M,2.6,10.2,Charles
329,928902,M,2.5,11.1,Sheriff
330,846608,M,2.7,10.9,Talahache
331,880468,M,3.1,12.6,Tojo
332,990359,M,3.8,17.0,Mighty
333,216520,M,2.7,8.1,Cutie
334,415498,M,3.4,13.2,Andromeda
335,608687,M,2.9,14.7,Raul
336,352568,M,2.9,10.7,Rhya
337,842530,M,3.3,13.6,Meggie
338,531500,M,3.5,14.3,JPS
339,129792,M,3.1,13.3,Dolphinmao
340,308116,M,2.1,7.7,Swedish Par-Toodles
341,175127,M,2.9,11.8,Minnie Mouse
342,324509,M,4.0,17.1,Mr. Uhtman
343,753793,M,3.1,11.8,Paraffin
344,370946,M,2.5,9.7,Snowbunny
345,642133,M,2.9,11.7,Gabriel
346,468578,M,2.2,7.4,Metrick
347,295171,M,2.0,10.7,Sebastian White Paws
348,534842,M,3.6,16.7,Augustin
349,615916,M,2.1,7.4,Crumble
350,369168,M,3.2,12.8,Prince Harry The Second
351,521060,M,2.4,10.0,Just Jack
352,130122,M,3.0,16.6,Joshia
353,757816,M,3.8,15.5,Sammy Silverpaws
354,216234,M,2.0,8.8,Kitzel
355,737841,M,3.1,12.5,Minoe
356,807302,M,2.9,10.4,Candy Corn
357,431980,M,3.0,10.3,Aziza
358,853740,M,3.5,15.3,Puttintat
359,792571,M,3.4,12.1,Rooster
360,806219,M,2.4,6.6,Ultra Sound
361,305568,M,3.6,12.3,Misquita
362,487467,M,3.4,14.8,Delta Burke
363,852861,M,3.0,15.1,Mr. Pi
364,750406,M,2.9,12.1,Specs
365,610429,M,3.2,15.5,Gopher
366,363229,M,2.6,9.2,Mr. Scarfies
367,352177,M,2.4,12.3,Queen Fang
368,275223,M,2.0,7.6,Teka
369,289305,M,2.6,11.1,Deuce
370,937949,M,2.6,8.9,William The Conqueror
371,354169,M,3.0,10.8,Chlomeister
372,871705,M,3.2,14.0,Suzie-poo
373,181905,M,3.2,9.7,Cocoa
374,319005,M,2.1,6.5,Cujo
375,121115,M,3.9,16.1,Dianna
376,407180,M,2.6,13.0,Tzitzulica
377,189625,M,3.6,14.0,Haar
378,306447,M,2.8,12.0,Meow-mee
379,101923,M,2.6,9.5,Masika
380,942153,M,2.6,8.3,Unity
381,315462,M,2.5,9.2,Manzer
382,759749,M,2.6,10.9,Charise
383,724699,M,2.8,10.9,Tros
384,833608,M,2.9,10.2,Treats
385,179202,M,2.4,13.8,Goldie
386,212104,M,3.5,16.4,Quasar
387,466185,M,3.1,10.9,Sheik
388,841423,M,2.0,7.3,Tacytusa
389,860326,M,3.2,12.2,Cecile
390,668853,M,2.3,9.7,Daniel
391,438064,M,3.1,13.0,Peanut Butter
392,518882,M,3.1,9.5,Chivas Regal
393,619320,M,3.5,13.4,Traveler
394,265735,M,3.9,16.1,Boogee
395,784037,M,3.2,11.0,Castro
396,257145,M,3.4,11.3,Willameena
397,893019,M,2.8,11.9,Jelly Roll
398,607148,M,2.9,9.2,Sucky
399,245552,M,3.1,13.7,Shoshony
400,581418,M,3.1,11.6,Captain Cuddlepuss
401,653946,M,2.7,10.8,Phoolan Devi
402,831607,M,3.7,14.7,Waterpaw
403,662592,M,3.2,11.1,Bessemer
404,256426,M,2.4,9.6,Meekins
405,611110,M,2.6,9.5,Ras
406,192419,M,2.6,10.3,Ursula
407,302854,M,3.7,12.7,Katherine
408,537554,M,3.8,15.0,Chonga
409,890932,M,3.1,12.6,Tikki
410,905098,M,2.4,10.1,Copper
