,ID,Sex,Bwt,Hwt,Name
109,226877,M,3.3,12.1,Minky
110,171495,M,3.4,13.9,Tusker
111,783282,M,2.3,9.8,Cinnamon Crumb Cake
112,926583,M,2.5,7.9,Bodacious
113,895686,M,3.1,10.1,Smokey the Bandit
114,591230,M,3.0,13.4,Moe Ellen Jeanmarie
115,276227,M,2.7,12.5,Koi-San
116,698870,M,3.9,15.5,Bo Peep
117,836004,M,3.8,16.1,Imzadi
118,831418,M,3.0,12.0,Big Red
119,758606,M,2.2,10.0,Marietta
120,541999,M,2.9,11.2,AristoCat
121,613334,M,2.5,7.0,Sweetie Bear
122,298020,M,3.1,16.3,Hagar
123,292073,M,3.0,11.2,Fraidy Cat
124,480450,M,2.7,13.0,T-Bone
125,145867,M,3.4,12.0,Adler
126,125654,M,2.6,11.7,Victor Victoria
127,859070,M,3.2,11.9,Atair
128,518471,M,2.9,12.1,Atossa
129,287992,M,3.6,14.9,Allergen
130,392765,M,3.1,13.5,Swiss
131,275963,M,3.0,10.9,Lucifur
132,389384,M,3.1,10.3,Psalms
133,917740,M,2.8,10.5,Long Tail
134,913304,M,3.0,12.3,Mr. Anderson
135,779932,M,3.4,12.0,Four-By
136,989855,M,2.2,7.5,Pundit
137,183534,M,3.1,16.3,Snook
138,361422,M,2.7,11.5,Embers
139,329121,M,3.1,13.6,Betsie
140,836146,M,3.2,14.1,Blue Rocket
141,448569,M,3.1,11.9,Tortia
142,785347,M,2.4,9.9,Number 1 Champion Sparkplug
143,635676,M,2.0,9.3,Bloody Wanker
144,360325,M,2.7,11.1,Osborn
145,251843,M,3.6,15.5,Michaelangelo
146,415976,M,3.2,11.8,Kliban
147,410593,M,3.5,14.0,Carousel
148,213929,M,3.3,14.9,Madore
149,971210,M,3.1,14.1,Moonunit
150,736186,M,2.8,10.9,Michael Patrick O'Kittycat
151,223517,M,3.1,14.6,Pookner
152,537911,M,2.8,10.8,Gatu
153,472109,M,2.9,9.0,Lavender
154,995201,M,3.2,12.5,Maxine
155,876964,M,2.9,11.9,Ivan the Terrible
156,279639,M,2.3,8.2,Eve
157,178184,M,3.2,14.7,Kimmy Cat
158,153525,M,2.0,7.1,Paka
159,802517,M,3.4,13.1,Kit-Kat
160,702626,M,2.6,9.8,Uzee
161,464179,M,2.9,13.4,Toes
162,174827,M,2.3,10.2,Gingham
163,353037,M,2.8,10.7,Loki Anklebiter
164,560638,M,2.8,11.1,Stout
165,829484,M,2.2,9.8,Piggy
166,806198,M,2.8,13.2,Majestic
167,183310,M,2.7,9.0,Jansen
168,350860,M,2.8,10.2,Toe Monster
169,649178,M,2.2,5.0,Coffee
170,954602,M,2.5,11.5,Sara Lee
171,635769,M,2.8,13.0,Blue Bell
172,149775,M,3.2,13.1,Oasis
173,744858,M,2.8,8.9,Rizzo
174,343955,M,3.5,12.9,Wabash Cannonball
175,612698,M,2.7,12.1,Romani
176,911658,M,2.6,11.1,Sizi
177,832653,M,2.2,11.7,Dahlia
178,147206,M,2.7,9.8,Ponch
179,806199,M,2.6,8.0,Specs
180,373335,M,2.6,9.1,Fluffy Bum McCuddles
181,930393,M,2.9,12.0,Gatinha
182,216564,M,2.7,9.8,Crystal
183,381513,M,2.5,9.0,Bacall
184,551063,M,3.2,12.7,Goethe
185,723895,M,2.3,7.9,Thai
186,539076,M,3.8,17.8,Dolf
187,814642,M,3.2,15.6,Biscuit
188,526276,M,3.0,9.8,Godzilla
189,678790,M,2.7,10.2,Romola
190,221785,M,3.4,14.3,T. (Tia)
191,502107,M,3.0,10.4,Eliot
192,678899,M,2.3,9.8,Napalm
193,812579,M,3.0,11.8,Pilkku
194,276037,M,3.5,14.7,Magic
195,943523,M,3.5,14.3,Patience
196,304370,M,2.6,10.9,Goodfella
197,218159,M,3.2,13.5,Wycliffe
198,527105,M,2.9,14.4,Cognac
199,206489,M,3.0,11.0,Lorrie
