,ID,Sex,Bwt,Hwt,Name
12,776251,M,3.3,11.0,Tag
13,342235,M,3.2,14.7,Hell on Paws
14,791848,M,3.2,10.5,Claus
15,285833,M,3.1,9.0,Snags
16,716888,M,3.4,14.6,Klaus
17,967083,M,3.3,13.3,Chantel
18,691719,M,3.3,11.9,Screaming Meme
19,955315,M,3.7,14.5,Cino
20,318848,M,3.4,12.4,Lord Thomas Morris Gallagher III
21,141334,M,2.4,7.6,Piranha
22,373805,M,3.6,15.1,Morrison
23,276421,M,2.1,5.7,Snorter
24,862703,M,2.5,6.0,Belle
25,733090,M,2.2,8.0,Pookner
26,304262,M,3.6,16.7,Fiore
27,856376,M,2.5,9.0,Cricket
28,467795,M,3.0,12.8,G.a.n.d.a.l.f. (Genetically Altered Naturally Deformed Alternative Lifeform)
29,838952,M,3.2,12.5,Shnoo
30,747304,M,2.6,10.2,Remel
31,255172,M,3.1,16.5,Mal Leable
32,753213,M,3.9,16.2,Unagi
33,923782,M,3.0,9.9,Pascha
34,389870,M,3.7,14.8,Minipuss
36,719371,M,2.4,10.0,Shreen
37,652787,M,2.9,12.2,Kricket
38,456228,M,2.7,8.1,Sprinkales
39,109642,M,2.8,12.6,Big Yellow Cat
40,654844,M,2.5,10.1,Visa
41,918188,M,3.3,13.7,Fister
42,314591,M,2.6,12.8,Smuckers
43,711445,M,3.1,12.8,Blue Danube
44,989323,M,3.4,11.2,Cattastrophie
45,616990,M,2.9,13.2,Clavulox
46,299393,M,3.0,10.8,Kitty Fondue
47,712935,M,3.9,16.2,Verminette
48,142433,M,3.2,11.6,Casey
49,742761,M,2.9,8.2,Teashzmo
50,214608,M,3.6,13.4,Starkey
51,819052,M,2.6,8.8,Sisko
52,193676,M,3.4,12.5,Tsura
53,979418,M,2.5,7.6,Couscous
54,939942,M,3.1,10.1,Cyril
55,676113,M,3.3,13.2,Nestor Le Freep
56,948795,M,3.5,12.1,Bear Bear
57,545108,M,3.4,13.7,Velcro
58,831177,M,2.6,8.2,Giggles The Cat
59,531081,M,2.8,8.6,Hersey Bar
60,592476,M,3.0,12.6,Mom
61,918303,M,2.5,8.1,Cariboo
62,344883,M,2.8,10.5,Katayama
63,273024,M,2.9,12.2,Delta
64,330120,M,2.7,9.6,Lookame
65,122202,M,4.0,14.7,Asja
66,867087,M,2.9,12.4,Apache
67,340794,M,3.5,14.8,Tytain
68,823304,M,2.8,13.7,Unbelievable
69,876156,M,2.9,10.9,Sailor Boy
70,412402,M,3.0,12.8,Ragamuffin
71,513696,M,3.5,11.6,Gumba
72,734708,M,2.7,6.7,Buckwheat
73,818652,M,2.7,10.2,Pipes
74,976411,M,3.0,10.8,Smither the Poop
75,611352,M,3.2,11.3,Stormy Teide
76,144272,M,3.7,15.2,Vatch
77,667250,M,2.8,11.6,Pim
78,996307,M,3.1,14.7,Puddnum
79,766148,M,2.9,12.5,Squib
80,884942,M,2.8,10.8,Brunhilde
81,750047,M,2.7,10.8,Meringue
82,357299,M,3.2,12.3,Nadena
83,149503,M,3.4,13.1,Stuart Chester
84,350846,M,2.3,6.9,Callah
85,284920,M,3.5,13.4,Yorgy
86,812524,M,2.6,8.7,Happy Loo
87,311530,M,3.7,13.6,Oona
88,104359,M,2.1,9.2,Vanderputten
89,237122,M,2.9,10.0,Enchilada
90,787637,M,3.2,11.8,Teenybaby
91,202759,M,2.7,8.7,Morrisey
93,817989,M,2.5,7.4,Uncle Pee
94,726134,M,2.5,6.5,Ior
95,485396,M,3.2,11.3,Pain
96,800673,M,3.1,13.1,Caspian
97,677909,M,3.4,12.5,Chang
98,167704,M,2.9,12.6,Niarobi
99,312854,M,3.6,16.0,Skor
100,220243,M,2.0,6.9,Fat Pants
101,550538,M,2.7,11.8,Redneck
102,115939,M,3.0,10.4,India
103,589649,M,3.4,14.1,Nazgar
104,706526,M,2.9,13.0,Teufel
105,268009,M,2.6,9.9,Howie
106,603361,M,2.4,9.6,Furby
107,844151,M,2.6,7.8,Got Milk?
108,208183,M,2.6,9.4,Kashmire
109,844988,M,2.8,10.4,Grizzy
110,317127,M,2.3,8.9,Kippiness
111,723608,M,2.5,9.3,Cara
112,449858,M,2.5,9.4,Bettilla
113,240576,M,3.8,13.0,Deetz
115,257124,M,2.3,6.6,Tumani
116,764241,M,3.0,10.8,Greyboy
117,166789,M,2.8,7.4,Gnoreha
118,858434,M,3.4,12.4,Zayda
120,595117,M,2.6,5.8,Fritz
121,971039,M,2.9,11.8,Py
122,894958,M,3.0,11.2,Zubin
123,477103,M,3.1,10.0,Sour Soup
124,774354,M,2.8,11.0,Lil' Mama Kitty
125,210079,M,3.2,11.5,Khatt
126,895594,M,3.1,15.6,Axl
127,753319,M,2.8,10.7,Page
128,774964,M,2.7,6.3,Farasha
129,576854,M,2.8,12.9,Artemis
130,457053,M,2.9,11.4,Pilgrim
131,401318,M,3.2,13.3,Feetee
132,359733,M,4.1,17.5,Cutiepants
133,794514,M,2.5,9.0,Rassmuss
134,454308,M,3.2,15.2,Sassy McCat
135,772933,M,2.7,11.4,Wavence
136,340902,M,3.1,14.1,Lady Tiffiny in White
137,646013,M,2.4,10.3,Inky Bear
138,288465,M,3.5,15.5,Mimo
139,939839,M,3.3,12.1,Nitrogen
140,950897,M,3.2,11.6,Uwe
142,541905,M,3.3,14.7,Deisel
143,578567,M,3.3,12.7,Sheriff
144,297783,M,3.1,12.4,Excalibur
145,670670,M,2.5,11.4,Tweety
146,960041,M,2.5,9.8,Pascha
147,924105,M,2.7,12.6,Puddle
148,184754,M,2.9,14.0,Little Her
149,357091,M,3.0,11.6,Abendigo
150,712032,M,3.1,12.6,Chinnie
151,553753,M,3.2,14.2,Marianne
152,431234,M,3.2,10.3,Peeper-doobie
153,390449,M,2.6,6.5,Sorcerer Or Sorceress
154,445862,M,2.8,9.4,Nanki Poo
155,102204,M,4.8,18.6,Shane
156,499167,M,3.0,13.0,Festus
157,824630,M,3.1,16.0,Tutti Fruitti
158,769086,M,2.5,9.4,Elvie
159,724986,M,2.5,12.6,Peevies
160,639178,M,3.1,12.6,Rembrant
161,120050,M,2.5,11.6,Patrick O'Brien
162,110882,M,2.9,11.4,Satay
163,551784,M,3.9,13.5,Curly
164,494656,M,3.2,9.6,Teeko
165,956332,M,3.2,12.0,Tin Tan
166,151677,M,2.8,11.4,Mal Leable
167,786268,M,2.8,11.5,Edmundo
168,861331,M,2.7,10.0,Gizmo
169,640416,M,3.6,13.9,Dasiy-May
170,443520,M,3.2,10.1,Sparkle
172,884212,M,2.2,8.8,Aubrey
173,786730,M,2.3,6.2,Cole
174,426491,M,2.3,10.0,Cattilla The Hon
175,457153,M,3.8,15.8,Leapole
176,304875,M,3.3,11.2,Garrick
177,911761,M,3.0,18.1,Pudgette
178,648109,M,2.9,13.6,Screech
179,844160,M,3.0,8.8,Freddywetabeanbag
180,597945,M,2.4,9.3,Misery
181,525787,M,3.0,11.2,Stennis
182,583224,M,2.9,11.3,Nimitz
183,977474,M,2.5,9.4,Kimmy
184,866699,M,2.7,12.5,Goodness Gracious
185,255581,M,2.9,12.7,Mastro
186,210612,M,2.5,10.3,Big Hairy Cat
187,723727,M,3.3,14.1,Beach
188,815740,M,2.9,12.6,Taras
189,261860,M,2.7,10.7,Moira
190,909135,M,3.5,13.2,Cedric the Red
191,234426,M,2.7,8.9,Mr. Dogfood
192,946223,M,3.3,15.6,Dutchess
193,175098,M,2.8,13.1,Sass
194,205753,M,2.8,11.5,Firefly
195,546385,M,2.8,7.8,Henrick
196,851889,M,3.4,14.3,Sir William
197,199526,M,2.8,11.6,Bigmac
198,155844,M,2.8,12.2,Trouble
199,176458,M,2.8,12.1,Nice Guy
