,ID,Sex,Bwt,Hwt,Name
119,677399,M,2.5,8.9,Holy Moly
120,137900,M,2.9,12.6,P'Tit
121,316783,M,2.3,8.7,Brayden
122,342437,M,3.2,13.0,Kika
123,946033,M,2.7,13.2,Masquerade
124,686546,M,3.2,11.7,Sara Rose
125,593361,M,3.2,10.9,Mayflower
126,855839,M,3.1,10.5,Nermal
127,495366,M,3.0,10.3,Nestor Le Freep
128,659691,M,3.1,12.0,Kim Nuvoletta
129,902379,M,3.0,11.3,Ducky
130,393642,M,2.9,9.7,Little Priss
131,309823,M,2.7,10.2,Sun-Knife
132,152092,M,2.5,8.3,Carleen
134,862970,M,3.2,13.3,Raven
135,362348,M,3.0,9.2,Orange Kitty
136,757703,M,3.3,14.4,Edge
137,546391,M,2.3,6.0,Black Sambuca
138,250491,M,3.5,14.4,Helen
139,749397,M,3.6,12.4,Doughnut
140,178140,M,3.4,12.1,Shylock
141,284255,M,3.7,15.5,Yo Yo
142,648564,M,2.6,11.0,Spinoza
143,491146,M,2.7,13.8,Snookums
144,488792,M,2.6,10.0,Botswana
145,393638,M,2.3,9.6,Skor
146,793627,M,2.4,7.8,Dianne
148,391959,M,3.5,13.7,Neffer
149,324876,M,2.2,8.5,Sid Vicious
150,714305,M,3.7,15.1,Zafyl
151,159327,M,3.3,11.8,Dasha
152,621416,M,2.8,8.2,Nightshade
153,201535,M,2.9,11.4,Mad Max the Road Warrior
154,494605,M,2.3,7.4,Baldur The Fairly Slow
155,616788,M,2.8,11.1,Njord
156,609982,M,4.4,18.9,Blueberry Muffin
157,452350,M,3.2,16.0,Mowp
158,552587,M,2.9,11.0,Glitzy
159,848496,M,3.1,13.1,Fitzpatrick
160,637362,M,3.1,15.1,Kitty Cat
161,420355,M,2.8,11.9,Easel
162,968115,M,3.2,15.9,Tristin
163,781948,M,3.0,11.4,Tarquin
164,492262,M,2.6,12.7,Morning Star
165,633940,M,3.3,13.1,Best
166,637257,M,3.0,13.1,Pere
167,983155,M,2.8,11.6,Skeeter
168,994237,M,2.7,10.5,Jellaby
169,661009,M,3.0,16.0,Tutti-Frutti
170,110125,M,2.5,8.1,Rodesia
171,841754,M,3.5,13.5,Brinley
172,108315,M,2.6,9.4,Stiltcat
173,646572,M,2.1,7.3,Lil Nicky
174,116038,M,2.5,9.5,Wheelock
175,262305,M,2.8,11.3,Missle
176,955331,M,2.7,11.8,Uriah
177,875538,M,3.2,14.8,Goliath
178,220928,M,2.4,7.9,Bashful
179,962831,M,2.4,7.4,Wylie Post
180,176523,M,3.3,10.7,Heathcliff
181,848077,M,2.8,12.0,Celtsy
182,689819,M,3.3,12.4,Coalport
183,583165,M,2.6,8.0,Blue Passion
184,275316,M,3.5,15.5,Kolumbo
185,391867,M,2.7,9.6,Sonoma
186,511824,M,2.6,11.4,Clovis
187,529487,M,2.9,7.9,Otari
188,739267,M,2.6,7.7,Cinnamon
189,167336,M,2.6,9.4,Spock
190,544896,M,2.3,9.5,Sheeva
191,714957,M,2.6,11.3,Maelstrom
192,489722,M,2.5,9.7,Cayan
193,794417,M,3.2,10.4,Bette Davis
194,357314,M,3.4,13.6,Setra
195,322747,M,2.4,9.9,Loup-Garou
196,346344,M,2.8,9.8,Hulkster
197,651232,M,2.6,9.5,Fragglewoof
198,127994,M,3.0,11.1,Sheila
199,133906,M,2.9,10.4,Cocca Mae
