,ID,Sex,Bwt,Hwt,Name
64,656984,M,2.8,10.1,Cayenne Pepper
65,687127,M,3.0,11.3,Critters
66,146816,M,3.5,13.1,Tumbleweed
67,256531,M,3.4,12.6,Munku
68,568008,M,2.2,4.9,Frank N. Furter
69,865678,M,3.3,14.5,Mr. Magoo
70,736789,M,3.3,13.2,Capt. Beauregard Schmoo-Diddeley
71,677638,M,3.1,13.4,Ernest T. Bass
72,354361,M,2.3,8.8,Cami
73,842371,M,3.3,15.2,Frostie
74,601287,M,3.4,11.5,Willamina
75,175705,M,3.5,13.4,Nelda
76,710623,M,2.8,14.8,Narnia
77,384780,M,3.0,12.5,Turk
78,743474,M,3.0,9.4,Chlopi
79,168510,M,2.6,10.1,Woofie
80,379615,M,2.0,8.0,Corkscrew
81,826622,M,2.7,10.8,Zephan
82,392914,M,3.1,8.5,Hissy
83,578736,M,3.1,12.7,Larisa
84,467017,M,3.2,12.1,Grumpus
85,159766,M,2.5,9.5,The White Cat
86,452287,M,3.5,14.6,Beanor
87,561393,M,2.4,9.3,Yorcat
88,581425,M,2.1,7.7,Samatha
89,183612,M,3.0,10.4,Billbull
90,157112,M,2.9,13.0,Mom
91,167796,M,3.3,15.6,Minneapolis
92,809569,M,3.4,11.4,Tuff
93,187164,M,4.0,17.0,Dudu
94,589043,M,2.4,9.8,Itzy
95,199438,M,2.4,9.6,Bensien
96,164027,M,3.0,12.5,Autumn
97,587477,M,2.4,7.6,Burt
98,399983,M,3.2,13.5,Minie
99,566055,M,3.0,12.4,Poof-Pewf
100,934146,M,3.0,10.1,Diamond
101,218708,M,2.7,10.8,B.K.
102,378489,M,2.9,12.2,Thackie
103,240159,M,1.9,7.1,Nary
104,706670,M,1.5,6.2,Vladimir the Impaler Fearless Mau
105,361621,M,2.4,12.1,Cherry Pie
106,568820,M,2.9,11.8,Indycule
107,402778,M,3.5,15.3,Wanda
108,378414,M,3.4,14.8,Rigby
109,876421,M,2.7,8.7,Skully
110,861837,M,2.2,11.7,Fishsticks
111,238075,M,2.6,8.4,Falkor
112,795406,M,2.6,9.9,Glasha
113,517947,M,3.5,11.1,Rocco
114,781241,M,2.6,10.3,Jane
115,375255,M,3.2,13.0,Dittany
116,833101,M,2.6,8.3,Mow
117,469408,M,2.4,7.2,Sanani
118,402972,M,2.4,10.3,Little Two-Ton
119,706288,M,2.5,7.5,Blue's Baby
120,237215,M,2.6,7.0,Winnetoe
121,943479,M,3.6,12.4,Toaty
122,279401,M,3.9,15.8,Kibbeling
123,482289,M,2.5,10.4,Kahlan
124,764664,M,3.2,12.4,Akasha
125,218965,M,2.7,10.8,Mingo
126,591981,M,1.8,8.3,Cool
127,143368,M,3.3,16.0,Noogies
128,518284,M,3.2,13.7,Munchy
129,590797,M,3.1,11.4,Peregrine
130,124254,M,1.6,4.5,Habanero
131,358882,M,3.8,14.4,Onyx
132,990169,M,2.3,10.2,Shingles
133,981912,M,2.4,8.7,Alina
134,227813,M,3.3,13.5,China Girl
135,779366,M,3.0,13.9,Gabriel
136,281655,M,2.2,9.6,Imshi
137,962066,M,2.4,8.1,Lujak
138,397233,M,3.4,12.1,Fyvush
139,444331,M,3.0,14.4,Jerri-cat
140,342293,M,2.4,10.9,Mary-Ann
141,796791,M,2.8,10.8,Foster
142,321517,M,2.9,10.6,Crispy
143,948585,M,2.6,9.6,Beavis
144,394693,M,3.4,12.8,Gib
145,536293,M,2.4,7.2,Giagantic Man
146,563074,M,2.5,10.6,Patootalnski
147,664864,M,2.6,7.6,Snapper
148,779038,M,3.1,8.9,Hero
149,734496,M,3.5,13.9,Michief
150,334915,M,2.6,8.4,Valentina
151,967838,M,3.0,10.7,Kozmo
152,435203,M,3.5,16.6,Virtual Kitty
153,682688,M,2.5,9.2,Nasreddin
154,236419,M,3.2,16.0,Minimum
155,471496,M,3.6,13.1,Flirt
156,297311,M,2.8,11.1,Cece
157,830319,M,2.4,7.4,Shandy
158,440802,M,3.5,13.6,Slash
159,221438,M,3.4,11.9,Princess Diana
160,759117,M,3.5,16.5,Freo
161,256569,M,2.9,9.2,Knucklehead
162,318092,M,2.9,11.3,Absinthe
163,585963,M,3.2,12.9,Kruschty
164,305425,M,2.0,8.8,Apricot
165,552425,M,2.6,9.4,Xochi
166,271741,M,2.6,7.6,Amby
167,367990,M,2.8,10.8,Coach Potato
168,741162,M,3.7,15.3,Lina Bean
169,477123,M,3.7,14.3,Pippi Longstockings
170,876366,M,4.0,14.8,Caesar Furmeister
171,443051,M,2.8,10.7,Zada-Butt
172,595091,M,2.6,7.6,Bailey Emerald Isle
173,704411,M,2.5,6.3,Tycoon
174,599279,M,2.9,11.9,Drefan
175,203405,M,3.8,12.4,Paddy
176,426297,M,2.2,8.9,Trigger
177,848017,M,3.1,11.0,Tinkertoy
178,699682,M,2.2,8.7,Franny
179,702249,M,2.9,10.3,Lil' Abner
180,209517,M,3.6,14.0,Tamara
181,612455,M,3.6,12.1,Hantu
182,579440,M,2.8,11.8,Sayonara
183,341244,M,2.8,11.9,Kami Wami
184,696337,M,3.6,14.4,Cica
185,254902,M,3.6,12.5,Mariole
186,101454,M,3.7,12.8,Vamp
187,482844,M,2.9,12.0,Demeter
188,528483,M,3.5,14.1,Tinker
189,298950,M,3.8,16.6,Griz
190,259921,M,3.5,13.9,Jubei
191,248990,M,2.8,9.3,Neo Mia Cara
192,587099,M,3.7,18.2,Buterscotch
193,117593,M,3.1,11.7,Rookie
194,302016,M,2.8,9.7,Huey Lewis
195,273117,M,3.1,12.4,Meems
196,359325,M,3.3,12.9,Minoosh
197,480208,M,3.3,16.8,Mintaka
198,851603,M,3.1,13.4,Nibs
199,544699,M,2.6,10.8,Sussudio
