,ID,Sex,Bwt,Hwt,Name
10,887645,M,3.0,10.5,Cyril
11,930169,M,3.3,14.6,Raptor
12,536796,M,2.6,10.8,Stenchman
13,651127,M,3.0,12.5,Bel-Ami
15,177938,M,2.7,10.8,Vladimir the Impaler Fearless Mau
16,447335,M,2.9,11.1,Dreidel
17,461745,M,2.7,10.6,Amadala
18,563103,M,2.9,12.0,Njord
19,183894,M,2.6,12.6,Fat Bastard
21,274152,M,2.2,8.0,Bintje
22,822920,M,2.8,12.0,Tre'
23,960084,M,3.2,12.9,Rubu Dugan
24,696528,M,3.5,15.4,Putnam
25,874863,M,2.5,11.7,Wooshie
26,858752,M,2.7,8.6,Bojo
27,940404,M,3.1,11.6,Whizzer
28,945524,M,3.0,13.3,Batman
29,776289,M,2.5,9.7,Larissa
30,174385,M,2.7,9.9,Pixel Purrfect
31,224824,M,2.7,11.5,Paper Moon
32,397370,M,2.1,8.3,Sock 'em Boppers
33,278873,M,3.0,13.3,Kitty Man
34,762880,M,2.6,9.5,Chandra
35,439044,M,2.3,7.8,Greven
36,317299,M,2.7,9.8,Paradigm
37,928584,M,3.3,12.6,Madchen
38,341200,M,3.1,13.6,Cyrano
39,661301,M,3.2,13.3,Zenobia
40,128828,M,3.4,15.1,Fuzzmental
41,287477,M,2.3,8.9,Esther
42,119242,M,3.4,11.3,Pasha
43,410313,M,2.3,7.7,Mad Cat
44,715614,M,2.9,11.3,Lainy
45,385546,M,3.6,12.8,Baby Ki'n
46,886034,M,2.8,11.2,Binbin
47,572663,M,3.3,11.5,Mimosa
48,189642,M,2.1,9.3,Poodeedoots
49,291851,M,3.3,12.7,Sacchan
50,206688,M,2.6,9.9,Sheik
51,965257,M,2.9,11.5,Hip Kitty
52,339363,M,2.8,10.8,Nutnaree
53,268630,M,3.1,8.9,Kobi
54,922225,M,3.0,9.2,Clawde
56,394058,M,2.6,8.7,Kit Kat
57,744563,M,2.6,10.8,Whiny Cat
58,848351,M,3.0,12.5,Squierl Meat
59,736808,M,3.8,15.6,Milli Vanilli
60,968059,M,3.2,12.0,Prune
61,799902,M,2.5,9.4,Paul McCartney
62,674578,M,3.0,10.6,Pepin
63,911003,M,3.0,10.3,Mordacious
64,591586,M,2.9,10.4,Manuel
65,173671,M,2.1,8.5,Ayra
66,901770,M,4.0,15.4,Masia
67,530187,M,3.0,11.7,Quinley
68,987046,M,2.8,10.6,Ron Reagan
69,212972,M,3.3,14.8,Rooster-Roo
70,376283,M,2.3,9.0,Sugar Bear
71,386647,M,2.8,12.2,Peekie
72,698373,M,3.1,12.6,John
73,379671,M,2.4,7.6,Andrea
74,638686,M,2.5,8.8,Negro
75,797933,M,2.7,12.7,Dennis M. Furry
76,249664,M,2.9,12.8,Bo Didley
77,175386,M,2.4,10.2,Ahi
78,350861,M,3.1,13.0,Squeaky Cat
79,356232,M,3.0,12.5,Anderson
80,114976,M,3.9,15.4,Mai-Ling
81,252646,M,2.9,13.5,Velvet Bunny Paws
82,779722,M,2.8,11.5,Leonid
83,102548,M,2.6,9.1,Spenser
84,942736,M,2.8,13.8,Esmond
85,470086,M,3.5,15.8,Jenzy
86,376677,M,3.7,12.5,Al Pacino
87,292510,M,3.2,9.5,Megadots
88,678054,M,3.3,13.1,FitziePie
89,383148,M,3.8,13.7,Kitten Of Yasmin
90,632470,M,3.2,12.9,Mr. Sleepy
91,137927,M,3.2,15.0,Rachel
92,963324,M,3.5,13.5,Shani
93,549023,M,2.9,13.4,Pantha
94,807865,M,3.3,14.4,Petal
95,796144,M,3.4,12.4,Sisko
96,965053,M,3.0,12.2,Ceres
97,615858,M,3.3,14.3,Jippsie
98,311555,M,3.0,11.0,Baby Dumpling
99,311962,M,2.5,9.8,Mupee
100,402556,M,3.0,15.0,Blaze
101,259681,M,2.8,11.6,Wednesday
102,735752,M,3.4,12.6,Sonny Delight
103,894393,M,2.9,9.2,Lucifer
104,339027,M,2.9,12.3,Wyla
105,384062,M,3.4,12.4,Mr. Winkie
106,530619,M,3.4,14.3,Orca
107,597046,M,3.0,11.6,Oso
108,905274,M,3.2,11.4,Roger
109,481571,M,2.8,11.3,Asterix
110,447252,M,3.1,13.8,Polina
111,277336,M,3.0,12.3,Keeky
112,512807,M,3.1,14.1,Svenn
113,434264,M,3.1,10.5,Jibril
115,177709,M,3.4,10.9,Rowan
116,282767,M,3.3,13.8,Sarsaparilla
117,228273,M,3.2,13.1,Popsicle
118,253158,M,2.7,12.1,Ouzo
119,398860,M,2.5,10.3,Scummy
120,104433,M,2.9,11.0,Ding
121,983966,M,3.4,14.4,Delfay
122,473668,M,2.8,12.5,Reg
123,156932,M,3.3,14.6,Demon
124,759594,M,3.0,10.2,Viper
125,506649,M,2.8,8.3,Sparrow
126,696679,M,3.0,10.7,Kwanzaa
127,303305,M,2.7,10.3,Irma
128,301779,M,3.0,14.3,Machts Nichts
129,304274,M,3.1,11.8,Julep
130,708866,M,2.9,13.1,Ivy
131,610499,M,2.9,11.5,Ralphie
132,582314,M,2.7,11.2,Blackbird
133,127865,M,2.9,10.7,Kenshin
134,290175,M,2.4,8.9,Zatara
135,414090,M,3.1,13.1,Monsieur
136,954153,M,2.8,9.9,Hektor
137,102584,M,2.5,7.9,Pipsqueek
138,963656,M,3.3,15.4,Bad Bad Boy
139,239760,M,3.0,12.6,Bechamel
140,448006,M,2.8,10.2,Marilyn Monroe
141,132493,M,3.3,13.4,Amadaeus
142,790629,M,3.9,19.1,Rory
143,440897,M,2.8,11.0,Slinkus.
144,350985,M,2.8,12.7,Armageddon
145,341907,M,2.8,11.8,Schwartz
146,947378,M,3.3,13.2,Morgan
147,668518,M,2.4,10.1,Ivan
148,406294,M,3.2,11.9,Idgie
149,170391,M,2.9,12.7,A Cappella
150,401197,M,2.4,9.1,Dorian
151,429386,M,2.8,9.7,Fidelio
152,751384,M,3.1,12.0,Coricopat
153,590913,M,2.3,10.5,Sjakie
154,585801,M,3.0,13.4,Pupa
155,485409,M,2.5,12.5,Cimarron
156,680582,M,2.4,8.2,Phillip Robert
157,777498,M,2.9,10.4,Goodness
158,167281,M,2.8,10.0,Oklahoma
159,130449,M,3.1,11.3,Zaffe
160,105979,M,3.0,10.8,Angela
161,228996,M,3.2,11.9,Honu
162,744326,M,2.5,6.6,Ana
163,174164,M,3.3,13.0,Yessir
164,246532,M,2.9,11.1,Jerry
165,124984,M,3.1,10.6,Penne
166,261677,M,3.1,9.8,Dasiy
167,193988,M,2.6,10.0,Lil' Miss Pickie
168,897139,M,2.9,11.1,Lilia
169,272565,M,3.2,14.5,Foo
170,514509,M,2.4,10.1,Fluffly
171,106645,M,3.3,11.1,B.O.T. (Big Old Tom)
172,484716,M,2.8,12.0,Demanda
173,723771,M,3.5,13.8,Butthead
174,282927,M,3.7,15.6,Caduceus
175,380115,M,2.4,8.7,Archibald
176,994316,M,3.4,12.9,Sikkim
177,182228,M,2.9,11.3,Cerebrum
178,669663,M,2.2,8.6,Sly
179,600054,M,2.9,10.4,O.B.
180,137371,M,2.5,8.2,Wilhelmina
181,944997,M,2.8,10.9,Gwen
182,256529,M,3.8,16.1,Dorian
183,523212,M,2.2,6.6,P.C.
184,290309,M,4.1,15.9,White-white
185,485920,M,2.7,11.3,Tashi
186,101157,M,2.7,8.8,Twighlight
187,494411,M,3.4,13.5,Beauxcephus
188,963869,M,2.7,10.0,Hollywood
189,620937,M,2.7,10.0,Sweetie Kitty
190,360972,M,3.1,14.4,Bambina
191,631179,M,3.5,13.7,Bologna
192,350865,M,3.0,14.5,Griffin
193,372323,M,2.1,5.8,Garfy
194,236272,M,2.7,9.7,Cimcime
195,457140,M,3.2,13.0,Maddie
196,367538,M,3.5,14.8,Ashke
197,123190,M,2.4,12.2,Ningeluu Mallaguuga
198,117175,M,3.4,14.0,Nebuchadnezzar
199,237697,M,3.1,12.1,Posha
