,ID,Sex,Bwt,Hwt,Name
43,480991,M,3.1,12.4,F.K. (Fish Killer)
45,525827,M,2.7,11.0,Lux
46,485119,M,3.6,14.5,Farley
47,218967,M,2.9,14.2,Keira
48,621786,M,3.3,13.0,United Kittydom
49,909727,M,3.0,10.6,R.T.
50,818914,M,2.7,11.0,Pouka
51,237129,M,2.9,11.2,Putnam
52,382973,M,2.8,10.6,Koko
53,179588,M,2.6,12.2,Pazlo
54,925573,M,2.4,9.3,Buster Brown
55,973389,M,2.4,8.1,Trin
56,339393,M,2.9,8.0,Kissycat
57,628815,M,3.3,13.0,Olympus Mons
58,393599,M,3.4,11.9,Snapper
59,213879,M,3.7,13.6,Hagar The Horrible
60,737624,M,3.0,11.5,Babbit
61,569936,M,2.9,10.0,Lucy Loo Hoo
63,191517,M,2.2,6.7,Moped
64,248505,M,2.6,11.8,Asparagus
65,411544,M,2.7,10.1,Binxy
66,747902,M,2.8,10.2,Bunnywapitat
67,114524,M,2.6,9.8,Kashka
68,885084,M,3.0,11.9,Mitch
69,665534,M,3.0,13.7,Mocha Manx
70,795463,M,2.9,8.9,Lisbef
71,989539,M,2.6,8.0,Kitty Kat
72,161070,M,3.6,13.7,Caeser
73,324929,M,2.3,6.1,Frostfur
74,370947,M,3.0,12.4,Esmerelda
75,431006,M,3.8,13.2,Courage
76,953769,M,3.5,13.0,Stripe
77,322961,M,3.0,10.2,Wingy
78,902412,M,3.5,12.6,Beaver
79,170893,M,2.7,9.9,Billie Jo
80,570170,M,2.6,10.4,Sheringham
81,859934,M,2.9,10.9,Nerble
82,459082,M,3.4,14.3,Senorita Margarita
83,638431,M,3.0,11.2,Kaylib
84,719331,M,3.2,14.2,Aikido
85,381625,M,3.2,13.1,Beta
86,314474,M,3.1,14.1,Mullet
87,151609,M,3.0,13.2,Wiggins
88,503161,M,2.5,8.8,Mic Mac
89,378421,M,2.5,10.5,Charleen
90,704613,M,3.5,14.1,Slick
91,889277,M,3.0,11.9,Whispurr
92,917836,M,2.2,8.1,Caspian
93,553040,M,3.0,12.8,Michael
94,537448,M,2.6,9.9,Twyla
95,773345,M,2.5,8.1,Little Love-Muffin
96,634764,M,2.2,9.3,Pippin
97,975211,M,2.8,9.1,Piva
98,121702,M,2.8,7.5,Mischevious
99,664533,M,3.0,13.0,Whack
100,510065,M,3.5,12.4,Pesto
101,403644,M,3.0,12.0,Cucaracha
102,725165,M,2.5,9.8,Tibbles
103,472776,M,2.9,11.0,Sniffles
104,601804,M,3.0,11.3,Moogie
105,439002,M,3.4,12.6,Sir Callaway
106,792851,M,3.0,10.4,Unusual Suspect
107,468561,M,3.5,11.9,John Deere
109,494842,M,2.9,10.0,Hilly
110,692865,M,2.1,8.9,Andrea Majorie
111,788731,M,2.5,10.5,Barky
112,518852,M,2.5,12.5,Patchita
113,515323,M,2.8,13.4,Bubba Jr.
114,842137,M,3.2,15.4,Stevie Wonder
115,904189,M,3.8,16.9,Booger Butt
116,649972,M,2.4,8.6,Hilda Mae Marie
117,443021,M,3.0,10.9,Hodge Podge Hairy Feet
118,743568,M,3.1,11.2,Mark I love you
119,793865,M,2.7,15.3,Cookie Monster
120,241676,M,3.4,14.0,Velcra
122,364190,M,2.5,10.3,Kimbra
123,583459,M,2.8,10.1,Digby
124,363942,M,2.2,9.2,Skoshee
125,916302,M,2.3,11.4,Minette
126,695452,M,2.8,9.9,Brittany Jane
127,341061,M,2.2,8.3,Trapper Joe
128,339387,M,2.9,11.6,Foldilocks
129,838462,M,3.1,11.8,Harley Dude
130,992294,M,3.0,13.2,Rickey
131,976069,M,2.8,11.4,Aberdeen
132,905531,M,3.0,13.3,Limbo
133,761174,M,3.4,13.4,Dolly Cowbag
134,964646,M,3.1,14.0,The Terminator
135,724484,M,3.2,12.3,Sonny Delight
136,265912,M,3.3,15.5,Bubby Benjamin
137,702264,M,3.4,12.8,Ed
138,972923,M,2.9,10.5,Sweetie-Cakes
139,823334,M,3.5,15.2,Hurricane
140,446195,M,2.6,10.9,Ramsey
141,372026,M,3.8,14.3,Snout
142,321040,M,3.2,12.9,Gizzi Finkelstein
143,118794,M,2.8,9.8,Kika
144,438937,M,2.4,10.5,Bon Bon
145,653508,M,2.4,12.0,Young Fella
147,713875,M,2.1,7.1,Ornery
148,778470,M,3.2,11.8,Bluebeard
149,661877,M,3.0,11.6,Chopin
150,321598,M,3.2,10.0,Boo-Boo
151,989674,M,3.4,13.9,Black Tabby
152,183696,M,2.9,11.7,Alexis
153,854966,M,2.8,9.2,Nolan
154,365726,M,2.9,13.2,Moxie Muffin
155,595665,M,3.0,11.0,Henna
156,889197,M,2.6,8.1,Fluffly
157,714165,M,2.1,7.3,Susan
158,938892,M,4.2,17.4,Wonton
159,740443,M,2.9,10.9,Her Royal Highness
160,663724,M,2.8,9.7,Taurus
161,736297,M,3.1,11.0,Beret
162,863448,M,2.8,12.1,Singh
163,590909,M,2.6,9.4,Duke
164,678568,M,3.2,13.4,Zoom Zoom
165,306001,M,2.6,10.2,Tulsar
166,511042,M,2.7,8.3,Raz
167,789314,M,2.7,10.2,Little Izzy
168,116806,M,2.9,10.0,Selby
169,187848,M,2.8,10.2,Wren
170,178017,M,2.6,8.5,Winny
171,461172,M,2.9,11.1,Juji
172,767566,M,3.2,10.8,Annible
173,878202,M,2.7,11.2,Pashmak
174,639809,M,3.1,13.7,Grafitti
175,123991,M,2.9,11.9,Hanibal
176,940754,M,2.5,10.1,Eh?
178,362617,M,3.0,10.4,Franklberry Mchooterflurry
179,882995,M,2.7,13.3,Passe-Poil
180,630832,M,3.0,9.8,Warrior
181,240278,M,2.4,10.0,Noddy
183,204187,M,2.7,10.2,Fibi
184,107572,M,3.3,13.0,Mintie
186,673051,M,2.1,9.8,Nomad
187,514753,M,2.8,11.2,Quantum
188,286498,M,3.4,11.5,Quick
189,198942,M,2.4,9.5,Phaedra
190,782429,M,2.8,9.9,Angelee
191,345602,M,2.8,12.5,Burroughs
192,348366,M,2.9,10.1,Frederica
193,260287,M,2.3,9.5,Michael Patrick O'Kittycat
194,716242,M,3.7,16.0,Tui
195,179576,M,2.4,9.2,Onya
196,156142,M,2.6,9.6,Bungy
197,465656,M,3.0,10.9,Saru
198,314481,M,2.7,9.5,Winder
199,584302,M,3.5,12.9,Sasa
