,ID,Sex,Bwt,Hwt,Name
34,980229,M,3.2,11.6,Skrawny
35,578558,M,3.2,9.7,Poncy
36,984628,M,2.8,11.8,Sugar'n Spice
37,852855,M,3.1,14.3,Gabriel
38,862102,M,2.5,8.8,Little Orange Poohbear
39,679536,M,2.8,11.7,Zambanie
40,821886,M,2.7,9.7,Faded
42,174126,M,2.1,8.8,Coach Potato
43,312253,M,2.8,7.9,Skittles
44,907339,M,2.3,4.8,Winken
45,932867,M,3.1,10.7,Toe Kitten
46,425142,M,2.5,9.7,Thorndike
47,523867,M,3.6,10.6,Chauncey
48,747672,M,2.5,9.3,Quetzalcoatl
49,382022,M,3.2,16.6,Saffi
50,595228,M,3.2,11.7,Homi
51,631135,M,2.9,10.2,Tao
52,417952,M,2.9,10.3,Bull
53,779718,M,3.6,13.6,McTavish
54,381045,M,2.6,9.3,Whiskee
55,930038,M,3.3,13.2,Miss E.
56,302737,M,2.6,13.7,SuddenLee
57,893285,M,2.7,10.4,Jack Roush
58,845833,M,2.5,7.4,Jet Boy
59,203619,M,3.5,14.1,Winston O Boogie
60,595127,M,2.9,10.9,Half-pint
61,759192,M,3.0,12.2,Nilla-nilla-nilla
62,531038,M,3.4,12.4,Metrick
63,640826,M,2.7,9.4,Nadezhda
64,677395,M,2.9,12.1,Madcap Bad Cat
65,718057,M,3.1,10.3,Midnight
66,743785,M,3.6,13.2,Honey
67,316854,M,3.3,14.5,Laska
68,702054,M,3.4,12.6,Pindar
69,593940,M,3.1,14.9,Alexia
70,487390,M,3.0,12.5,Agatha Christie
71,157276,M,3.2,11.6,Coca
72,156820,M,2.7,10.3,Elmer
73,403433,M,2.3,8.1,Grandma
74,760721,M,3.4,14.6,Urban
75,689443,M,3.0,11.7,Judy Blue-Eyes
76,380422,M,3.9,14.6,The Giz Word
77,244260,M,2.9,11.8,Ninky
78,217253,M,2.9,14.6,Baby Boy
79,301595,M,2.8,9.8,Mr. Sandman
80,240256,M,2.6,6.2,Haplo
81,427450,M,3.6,14.0,Sweet Girl
82,922365,M,2.7,8.4,Munchkin
83,141109,M,2.6,9.6,Champion
84,349687,M,3.1,12.9,Hops
85,717270,M,3.1,14.5,Luce
86,288980,M,3.5,13.9,Tyke
87,920974,M,2.8,9.7,Mitou
89,617723,M,3.5,15.6,Gutsy
90,437118,M,2.4,11.9,Pup
91,192864,M,3.3,12.8,Fataz
92,651254,M,3.1,11.9,Dorothea
93,791022,M,3.2,13.7,Allie Cat
94,821443,M,3.4,12.7,Mahomet
95,240111,M,2.3,7.5,Willard
96,831252,M,3.7,14.0,Chatterbox
97,827834,M,3.4,12.2,Goldfinger
98,841102,M,3.1,14.7,Ms. Sweet
99,165869,M,3.1,11.8,Tuna-Foot
