,ID,Sex,Bwt,Hwt,Name
47,684243,M,2.5,6.1,Jabba
48,105573,M,2.2,8.4,Jerky
49,778344,M,3.0,13.5,Dun-Ya
50,988562,M,3.2,10.7,Porgie
51,180818,M,3.2,14.7,Link
52,339429,M,2.1,6.0,Dumdum
53,781807,M,2.7,11.0,Nipto
54,126456,M,2.5,8.4,Peepers
55,429137,M,3.1,12.7,Tex
56,820980,M,3.2,11.1,Bianco
57,921598,M,2.9,13.1,Razmataz
58,299673,M,2.5,10.6,Tiny Teddy
59,768166,M,2.2,8.2,Nils
60,352830,M,3.2,14.9,Toodles McGrief
61,549811,M,3.9,16.8,Leeloo
62,147189,M,3.3,13.3,Samatha Louise
63,656399,M,2.6,11.2,Hilary Clinton
64,870179,M,2.9,14.0,Maxiefaxiewaxietaxi
65,571102,M,2.3,11.7,Mozez
66,156260,M,2.7,8.8,Rozalia
67,899958,M,4.2,16.5,Calico
68,632307,M,3.0,9.2,Doctor Claw
69,134766,M,3.2,12.1,Kwai
70,270459,M,3.1,12.9,Nuebby
71,320732,M,2.2,7.1,Lady Luck
72,904876,M,2.3,8.7,Shabou
73,447495,M,2.5,11.2,Chloe-butt
74,345556,M,2.5,11.3,Veruca Salt
75,492569,M,2.6,9.8,Hucko
76,885946,M,2.9,13.2,Anastasia
77,970725,M,2.8,12.2,Fiona
78,451039,M,2.9,7.4,Cammy
79,703899,M,2.9,11.3,Flapjacks
80,277654,M,2.8,11.0,Jo-Ni
81,200543,M,2.4,9.0,Roedtop
82,196452,M,3.2,15.4,Caelin
83,341660,M,3.2,13.9,Miss Rae
84,855781,M,2.8,9.3,Cello
85,832997,M,3.0,13.8,Mollye
86,584077,M,2.9,10.5,Jennet
87,859887,M,2.0,10.0,Teeti
88,353597,M,2.8,10.5,Kricket
89,427113,M,2.4,10.6,Clairisse
90,640615,M,3.1,11.5,Sausage
91,853461,M,2.9,10.9,Belgarath the Sorcerer
92,272876,M,3.0,10.0,Amadeus
93,163728,M,2.7,12.3,Mark I love you
94,296723,M,3.1,10.5,Hedy Lammarr
95,479809,M,3.5,14.4,Kid
96,997652,M,2.1,8.0,Fat Cat
